Date,Cours,Ouv.,Plus haut,Plus bas,Vol.,Var. %,
"27/08/2025","5.680,00","5.600,00","5.680,00","5.525,00","1,54K","1,43%",
"26/08/2025","5.600,00","5.507,00","5.650,00","5.507,00","1,67K","-0,53%",
"25/08/2025","5.630,00","5.585,00","5.630,00","5.506,00","0,06K","1,39%",
"22/08/2025","5.553,00","5.350,00","5.559,00","5.350,00","0,06K","3,97%",
"19/08/2025","5.341,00","5.476,00","5.480,00","5.321,00","0,15K","-2,89%",
"18/08/2025","5.500,00","5.470,00","5.590,00","5.470,00","0,02K","0,00%",
"15/08/2025","5.500,00","5.700,00","5.700,00","5.500,00","2,60K","-1,79%",
"13/08/2025","5.600,00","5.778,00","5.778,00","5.600,00","0,55K","-3,10%",
"12/08/2025","5.779,00","5.795,00","5.799,00","5.600,00","1,41K","-0,28%",
"11/08/2025","5.795,00","5.798,00","5.798,00","5.795,00","0,02K","-0,05%",
"08/08/2025","5.798,00","5.798,00","5.798,00","5.680,00","0,71K","2,08%",
"07/08/2025","5.680,00","5.800,00","5.800,00","5.662,00","0,45K","-2,07%",
"06/08/2025","5.800,00","5.720,00","5.800,00","5.650,00","1,28K","2,47%",
"05/08/2025","5.660,00","5.626,00","5.660,00","5.626,00","0,27K","-1,29%",
"04/08/2025","5.734,00","5.770,00","5.770,00","5.611,00","0,13K","-0,62%",
"01/08/2025","5.770,00","5.798,00","5.798,00","5.630,00","0,94K","-0,48%",
"31/07/2025","5.798,00","5.799,00","5.799,00","5.630,00","0,08K","-0,03%",
"29/07/2025","5.800,00","5.800,00","5.800,00","5.800,00","0,37K","0,02%",
"28/07/2025","5.799,00","5.795,00","5.800,00","5.779,00","0,33K","-0,02%",
"25/07/2025","5.800,00","5.500,00","5.800,00","5.500,00","3,20K","4,13%",
"24/07/2025","5.570,00","5.540,00","5.590,00","5.540,00","1,62K","1,27%",
"23/07/2025","5.500,00","5.500,00","5.500,00","5.480,00","0,56K","0,00%",
"22/07/2025","5.500,00","5.400,00","5.500,00","5.335,00","0,55K","0,18%",
"21/07/2025","5.490,00","5.490,00","5.490,00","5.490,00","0,01K","-0,18%",
"18/07/2025","5.500,00","5.300,00","5.500,00","5.250,00","2,18K","3,77%",
"17/07/2025","5.300,00","5.201,00","5.300,00","5.200,00","1,13K","0,86%",
